game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2015_01_PIT_NE,2015,REG,1,9/10/2015,Thursday,20:30,PIT,NE,21,28,7,Gillette Stadium,Home,outdoors,fieldturf,2015091000
2015_01_IND_BUF,2015,REG,1,9/13/2015,Sunday,13:00,IND,BUF,14,27,13,Ralph Wilson Stadium,Home,outdoors,a_turf,2015091304
2015_01_GB_CHI,2015,REG,1,9/13/2015,Sunday,13:00,GB,CHI,31,23,-8,Soldier Field,Home,outdoors,grass,2015091300
2015_01_KC_HOU,2015,REG,1,9/13/2015,Sunday,13:00,KC,HOU,27,20,-7,NRG Stadium,Home,closed,grass,2015091306
2015_01_CAR_JAX,2015,REG,1,9/13/2015,Sunday,13:00,CAR,JAX,20,9,-11,EverBank Field,Home,outdoors,grass,2015091302
2015_01_CLE_NYJ,2015,REG,1,9/13/2015,Sunday,13:00,CLE,NYJ,10,31,21,MetLife Stadium,Home,outdoors,fieldturf,2015091305
2015_01_SEA_STL,2015,REG,1,9/13/2015,Sunday,13:00,SEA,STL,31,34,3,Edward Jones Dome,Home,dome,astroplay,2015091301
2015_01_MIA_WAS,2015,REG,1,9/13/2015,Sunday,13:00,MIA,WAS,17,10,-7,FedExField,Home,outdoors,grass,2015091303
2015_01_NO_ARI,2015,REG,1,9/13/2015,Sunday,16:05,NO,ARI,19,31,12,University of Phoenix Stadium,Home,closed,grass,2015091307
2015_01_DET_SD,2015,REG,1,9/13/2015,Sunday,16:05,DET,SD,28,33,5,Qualcomm Stadium,Home,outdoors,grass,2015091308
2015_01_BAL_DEN,2015,REG,1,9/13/2015,Sunday,16:25,BAL,DEN,13,19,6,Sports Authority Field at Mile High,Home,outdoors,grass,2015091309
2015_01_CIN_OAK,2015,REG,1,9/13/2015,Sunday,16:25,CIN,OAK,33,13,-20,O.co Coliseum,Home,outdoors,grass,2015091310
2015_01_TEN_TB,2015,REG,1,9/13/2015,Sunday,16:25,TEN,TB,42,14,-28,Raymond James Stadium,Home,outdoors,grass,2015091311
2015_01_NYG_DAL,2015,REG,1,9/13/2015,Sunday,20:30,NYG,DAL,26,27,1,AT&T Stadium,Home,closed,matrixturf,2015091312
2015_01_PHI_ATL,2015,REG,1,9/14/2015,Monday,19:10,PHI,ATL,24,26,2,Georgia Dome,Home,dome,fieldturf,2015091400
2015_01_MIN_SF,2015,REG,1,9/14/2015,Monday,22:20,MIN,SF,3,20,17,Levi's Stadium,Home,outdoors,grass,2015091401
2015_02_DEN_KC,2015,REG,2,9/17/2015,Thursday,20:25,DEN,KC,31,24,-7,Arrowhead Stadium,Home,outdoors,grass,2015091700
2015_02_NE_BUF,2015,REG,2,9/20/2015,Sunday,13:00,NE,BUF,40,32,-8,Ralph Wilson Stadium,Home,outdoors,a_turf,2015092001
2015_02_HOU_CAR,2015,REG,2,9/20/2015,Sunday,13:00,HOU,CAR,17,24,7,Bank of America Stadium,Home,outdoors,grass,2015092000
2015_02_ARI_CHI,2015,REG,2,9/20/2015,Sunday,13:00,ARI,CHI,48,23,-25,Soldier Field,Home,outdoors,grass,2015092006
2015_02_SD_CIN,2015,REG,2,9/20/2015,Sunday,13:00,SD,CIN,19,24,5,Paul Brown Stadium,Home,outdoors,fieldturf,2015092002
2015_02_TEN_CLE,2015,REG,2,9/20/2015,Sunday,13:00,TEN,CLE,14,28,14,FirstEnergy Stadium,Home,outdoors,grass,2015092003
2015_02_DET_MIN,2015,REG,2,9/20/2015,Sunday,13:00,DET,MIN,16,26,10,TCF Bank Stadium,Home,outdoors,fieldturf,2015092007
2015_02_TB_NO,2015,REG,2,9/20/2015,Sunday,13:00,TB,NO,26,19,-7,Mercedes-Benz Superdome,Home,dome,sportturf,2015092008
2015_02_ATL_NYG,2015,REG,2,9/20/2015,Sunday,13:00,ATL,NYG,24,20,-4,MetLife Stadium,Home,outdoors,fieldturf,2015092004
2015_02_SF_PIT,2015,REG,2,9/20/2015,Sunday,13:00,SF,PIT,18,43,25,Heinz Field,Home,outdoors,grass,2015092009
2015_02_STL_WAS,2015,REG,2,9/20/2015,Sunday,13:00,STL,WAS,10,24,14,FedExField,Home,outdoors,grass,2015092005
2015_02_MIA_JAX,2015,REG,2,9/20/2015,Sunday,16:05,MIA,JAX,20,23,3,EverBank Field,Home,outdoors,grass,2015092011
2015_02_BAL_OAK,2015,REG,2,9/20/2015,Sunday,16:05,BAL,OAK,33,37,4,O.co Coliseum,Home,outdoors,grass,2015092010
2015_02_DAL_PHI,2015,REG,2,9/20/2015,Sunday,16:25,DAL,PHI,20,10,-10,Lincoln Financial Field,Home,outdoors,grass,2015092012
2015_02_SEA_GB,2015,REG,2,9/20/2015,Sunday,20:30,SEA,GB,17,27,10,Lambeau Field,Home,outdoors,grass,2015092013
2015_02_NYJ_IND,2015,REG,2,9/21/2015,Monday,20:30,NYJ,IND,20,7,-13,Lucas Oil Stadium,Home,closed,fieldturf,2015092100
2015_03_WAS_NYG,2015,REG,3,9/24/2015,Thursday,20:25,WAS,NYG,21,32,11,MetLife Stadium,Home,outdoors,fieldturf,2015092400
2015_03_CIN_BAL,2015,REG,3,9/27/2015,Sunday,13:00,CIN,BAL,28,24,-4,M&T Bank Stadium,Home,outdoors,sportturf,2015092707
2015_03_NO_CAR,2015,REG,3,9/27/2015,Sunday,13:00,NO,CAR,22,27,5,Bank of America Stadium,Home,outdoors,grass,2015092701
2015_03_OAK_CLE,2015,REG,3,9/27/2015,Sunday,13:00,OAK,CLE,27,20,-7,FirstEnergy Stadium,Home,outdoors,grass,2015092708
2015_03_ATL_DAL,2015,REG,3,9/27/2015,Sunday,13:00,ATL,DAL,39,28,-11,AT&T Stadium,Home,closed,matrixturf,2015092700
2015_03_TB_HOU,2015,REG,3,9/27/2015,Sunday,13:00,TB,HOU,9,19,10,NRG Stadium,Home,closed,fieldturf,2015092703
2015_03_SD_MIN,2015,REG,3,9/27/2015,Sunday,13:00,SD,MIN,14,31,17,TCF Bank Stadium,Home,outdoors,fieldturf,2015092704
2015_03_JAX_NE,2015,REG,3,9/27/2015,Sunday,13:00,JAX,NE,17,51,34,Gillette Stadium,Home,outdoors,fieldturf,2015092706
2015_03_PHI_NYJ,2015,REG,3,9/27/2015,Sunday,13:00,PHI,NYJ,24,17,-7,MetLife Stadium,Home,outdoors,fieldturf,2015092702
2015_03_PIT_STL,2015,REG,3,9/27/2015,Sunday,13:00,PIT,STL,12,6,-6,Edward Jones Dome,Home,dome,astroplay,2015092705
2015_03_IND_TEN,2015,REG,3,9/27/2015,Sunday,13:00,IND,TEN,35,33,-2,Nissan Stadium,Home,outdoors,grass,2015092709
2015_03_SF_ARI,2015,REG,3,9/27/2015,Sunday,16:05,SF,ARI,7,47,40,University of Phoenix Stadium,Home,closed,grass,2015092710
2015_03_BUF_MIA,2015,REG,3,9/27/2015,Sunday,16:25,BUF,MIA,41,14,-27,Sun Life Stadium,Home,outdoors,grass,2015092712
2015_03_CHI_SEA,2015,REG,3,9/27/2015,Sunday,16:25,CHI,SEA,0,26,26,CenturyLink Field,Home,outdoors,fieldturf,2015092711
2015_03_DEN_DET,2015,REG,3,9/27/2015,Sunday,20:30,DEN,DET,24,12,-12,Ford Field,Home,dome,fieldturf,2015092713
2015_03_KC_GB,2015,REG,3,9/28/2015,Monday,20:30,KC,GB,28,38,10,Lambeau Field,Home,outdoors,grass,2015092800
2015_04_BAL_PIT,2015,REG,4,10/1/2015,Thursday,20:25,BAL,PIT,23,20,-3,Heinz Field,Home,outdoors,grass,2015100100
2015_04_NYJ_MIA,2015,REG,4,10/4/2015,Sunday,9:30,NYJ,MIA,27,14,-13,Wembley Stadium,Neutral,outdoors,grass,2015100400
2015_04_HOU_ATL,2015,REG,4,10/4/2015,Sunday,13:00,HOU,ATL,21,48,27,Georgia Dome,Home,dome,fieldturf,2015100402
2015_04_NYG_BUF,2015,REG,4,10/4/2015,Sunday,13:00,NYG,BUF,24,10,-14,Ralph Wilson Stadium,Home,outdoors,a_turf,2015100407
2015_04_OAK_CHI,2015,REG,4,10/4/2015,Sunday,13:00,OAK,CHI,20,22,2,Soldier Field,Home,outdoors,grass,2015100401
2015_04_KC_CIN,2015,REG,4,10/4/2015,Sunday,13:00,KC,CIN,21,36,15,Paul Brown Stadium,Home,outdoors,fieldturf,2015100403
2015_04_JAX_IND,2015,REG,4,10/4/2015,Sunday,13:00,JAX,IND,13,16,3,Lucas Oil Stadium,Home,open,fieldturf,2015100404
2015_04_CAR_TB,2015,REG,4,10/4/2015,Sunday,13:00,CAR,TB,37,23,-14,Raymond James Stadium,Home,outdoors,grass,2015100406
2015_04_PHI_WAS,2015,REG,4,10/4/2015,Sunday,13:00,PHI,WAS,20,23,3,FedExField,Home,outdoors,grass,2015100405
2015_04_CLE_SD,2015,REG,4,10/4/2015,Sunday,16:05,CLE,SD,27,30,3,Qualcomm Stadium,Home,outdoors,grass,2015100408
2015_04_STL_ARI,2015,REG,4,10/4/2015,Sunday,16:25,STL,ARI,24,22,-2,University of Phoenix Stadium,Home,closed,grass,2015100410
2015_04_MIN_DEN,2015,REG,4,10/4/2015,Sunday,16:25,MIN,DEN,20,23,3,Sports Authority Field at Mile High,Home,outdoors,grass,2015100411
2015_04_GB_SF,2015,REG,4,10/4/2015,Sunday,16:25,GB,SF,17,3,-14,Levi's Stadium,Home,outdoors,grass,2015100409
2015_04_DAL_NO,2015,REG,4,10/4/2015,Sunday,20:30,DAL,NO,20,26,6,Mercedes-Benz Superdome,Home,dome,sportturf,2015100412
2015_04_DET_SEA,2015,REG,4,10/5/2015,Monday,20:30,DET,SEA,10,13,3,CenturyLink Field,Home,outdoors,fieldturf,2015100500
2015_05_IND_HOU,2015,REG,5,10/8/2015,Thursday,20:25,IND,HOU,27,20,-7,NRG Stadium,Home,closed,fieldturf,2015100800
2015_05_WAS_ATL,2015,REG,5,10/11/2015,Sunday,13:00,WAS,ATL,19,25,6,Georgia Dome,Home,dome,fieldturf,2015101103
2015_05_CLE_BAL,2015,REG,5,10/11/2015,Sunday,13:00,CLE,BAL,33,30,-3,M&T Bank Stadium,Home,outdoors,sportturf,2015101105
2015_05_SEA_CIN,2015,REG,5,10/11/2015,Sunday,13:00,SEA,CIN,24,27,3,Paul Brown Stadium,Home,outdoors,fieldturf,2015101102
2015_05_STL_GB,2015,REG,5,10/11/2015,Sunday,13:00,STL,GB,10,24,14,Lambeau Field,Home,outdoors,grass,2015101107
2015_05_CHI_KC,2015,REG,5,10/11/2015,Sunday,13:00,CHI,KC,18,17,-1,Arrowhead Stadium,Home,outdoors,grass,2015101101
2015_05_NO_PHI,2015,REG,5,10/11/2015,Sunday,13:00,NO,PHI,17,39,22,Lincoln Financial Field,Home,outdoors,grass,2015101100
2015_05_JAX_TB,2015,REG,5,10/11/2015,Sunday,13:00,JAX,TB,31,38,7,Raymond James Stadium,Home,outdoors,grass,2015101104
2015_05_BUF_TEN,2015,REG,5,10/11/2015,Sunday,13:00,BUF,TEN,14,13,-1,Nissan Stadium,Home,outdoors,grass,2015101106
2015_05_ARI_DET,2015,REG,5,10/11/2015,Sunday,16:05,ARI,DET,42,17,-25,Ford Field,Home,dome,fieldturf,2015101108
2015_05_NE_DAL,2015,REG,5,10/11/2015,Sunday,16:25,NE,DAL,30,6,-24,AT&T Stadium,Home,closed,matrixturf,2015101109
2015_05_DEN_OAK,2015,REG,5,10/11/2015,Sunday,16:25,DEN,OAK,16,10,-6,O.co Coliseum,Home,outdoors,grass,2015101110
2015_05_SF_NYG,2015,REG,5,10/11/2015,Sunday,20:30,SF,NYG,27,30,3,MetLife Stadium,Home,outdoors,fieldturf,2015101111
2015_05_PIT_SD,2015,REG,5,10/12/2015,Monday,20:30,PIT,SD,24,20,-4,Qualcomm Stadium,Home,outdoors,grass,2015101200
2015_06_ATL_NO,2015,REG,6,10/15/2015,Thursday,20:25,ATL,NO,21,31,10,Mercedes-Benz Superdome,Home,dome,sportturf,2015101500
2015_06_CIN_BUF,2015,REG,6,10/18/2015,Sunday,13:00,CIN,BUF,34,21,-13,Ralph Wilson Stadium,Home,outdoors,a_turf,2015101804
2015_06_DEN_CLE,2015,REG,6,10/18/2015,Sunday,13:00,DEN,CLE,26,23,-3,FirstEnergy Stadium,Home,outdoors,grass,2015101805
2015_06_CHI_DET,2015,REG,6,10/18/2015,Sunday,13:00,CHI,DET,34,37,3,Ford Field,Home,dome,fieldturf,2015101800
2015_06_HOU_JAX,2015,REG,6,10/18/2015,Sunday,13:00,HOU,JAX,31,20,-11,EverBank Field,Home,outdoors,grass,2015101807
2015_06_KC_MIN,2015,REG,6,10/18/2015,Sunday,13:00,KC,MIN,10,16,6,TCF Bank Stadium,Home,outdoors,fieldturf,2015101803
2015_06_WAS_NYJ,2015,REG,6,10/18/2015,Sunday,13:00,WAS,NYJ,20,34,14,MetLife Stadium,Home,outdoors,fieldturf,2015101801
2015_06_ARI_PIT,2015,REG,6,10/18/2015,Sunday,13:00,ARI,PIT,13,25,12,Heinz Field,Home,outdoors,grass,2015101802
2015_06_MIA_TEN,2015,REG,6,10/18/2015,Sunday,13:00,MIA,TEN,38,10,-28,Nissan Stadium,Home,outdoors,grass,2015101806
2015_06_CAR_SEA,2015,REG,6,10/18/2015,Sunday,16:05,CAR,SEA,27,23,-4,CenturyLink Field,Home,outdoors,fieldturf,2015101808
2015_06_SD_GB,2015,REG,6,10/18/2015,Sunday,16:25,SD,GB,20,27,7,Lambeau Field,Home,outdoors,grass,2015101809
2015_06_BAL_SF,2015,REG,6,10/18/2015,Sunday,16:25,BAL,SF,20,25,5,Levi's Stadium,Home,outdoors,grass,2015101810
2015_06_NE_IND,2015,REG,6,10/18/2015,Sunday,20:30,NE,IND,34,27,-7,Lucas Oil Stadium,Home,closed,fieldturf,2015101811
2015_06_NYG_PHI,2015,REG,6,10/19/2015,Monday,20:30,NYG,PHI,7,27,20,Lincoln Financial Field,Home,outdoors,grass,2015101900
2015_07_SEA_SF,2015,REG,7,10/22/2015,Thursday,20:25,SEA,SF,20,3,-17,Levi's Stadium,Home,outdoors,grass,2015102200
2015_07_BUF_JAX,2015,REG,7,10/25/2015,Sunday,9:30,BUF,JAX,31,34,3,Wembley Stadium,Neutral,outdoors,grass,2015102500
2015_07_MIN_DET,2015,REG,7,10/25/2015,Sunday,13:00,MIN,DET,28,19,-9,Ford Field,Home,dome,fieldturf,2015102506
2015_07_NO_IND,2015,REG,7,10/25/2015,Sunday,13:00,NO,IND,27,21,-6,Lucas Oil Stadium,Home,open,fieldturf,2015102507
2015_07_PIT_KC,2015,REG,7,10/25/2015,Sunday,13:00,PIT,KC,13,23,10,Arrowhead Stadium,Home,outdoors,grass,2015102504
2015_07_HOU_MIA,2015,REG,7,10/25/2015,Sunday,13:00,HOU,MIA,26,44,18,Sun Life Stadium,Home,outdoors,grass,2015102502
2015_07_NYJ_NE,2015,REG,7,10/25/2015,Sunday,13:00,NYJ,NE,23,30,7,Gillette Stadium,Home,outdoors,fieldturf,2015102503
2015_07_CLE_STL,2015,REG,7,10/25/2015,Sunday,13:00,CLE,STL,6,24,18,Edward Jones Dome,Home,dome,astroplay,2015102501
2015_07_ATL_TEN,2015,REG,7,10/25/2015,Sunday,13:00,ATL,TEN,10,7,-3,Nissan Stadium,Home,outdoors,grass,2015102508
2015_07_TB_WAS,2015,REG,7,10/25/2015,Sunday,13:00,TB,WAS,30,31,1,FedExField,Home,outdoors,grass,2015102505
2015_07_OAK_SD,2015,REG,7,10/25/2015,Sunday,16:05,OAK,SD,37,29,-8,Qualcomm Stadium,Home,outdoors,grass,2015102509
2015_07_DAL_NYG,2015,REG,7,10/25/2015,Sunday,16:25,DAL,NYG,20,27,7,MetLife Stadium,Home,outdoors,fieldturf,2015102510
2015_07_PHI_CAR,2015,REG,7,10/25/2015,Sunday,20:30,PHI,CAR,16,27,11,Bank of America Stadium,Home,outdoors,grass,2015102511
2015_07_BAL_ARI,2015,REG,7,10/26/2015,Monday,20:30,BAL,ARI,18,26,8,University of Phoenix Stadium,Home,closed,grass,2015102600
2015_08_MIA_NE,2015,REG,8,10/29/2015,Thursday,20:25,MIA,NE,7,36,29,Gillette Stadium,Home,outdoors,fieldturf,2015102900
2015_08_DET_KC,2015,REG,8,11/1/2015,Sunday,9:30,DET,KC,10,45,35,Wembley Stadium,Neutral,outdoors,grass,2015110100
2015_08_TB_ATL,2015,REG,8,11/1/2015,Sunday,13:00,TB,ATL,23,20,-3,Georgia Dome,Home,dome,fieldturf,2015110105
2015_08_SD_BAL,2015,REG,8,11/1/2015,Sunday,13:00,SD,BAL,26,29,3,M&T Bank Stadium,Home,outdoors,sportturf,2015110101
2015_08_MIN_CHI,2015,REG,8,11/1/2015,Sunday,13:00,MIN,CHI,23,20,-3,Soldier Field,Home,outdoors,grass,2015110104
2015_08_ARI_CLE,2015,REG,8,11/1/2015,Sunday,13:00,ARI,CLE,34,20,-14,FirstEnergy Stadium,Home,outdoors,grass,2015110108
2015_08_TEN_HOU,2015,REG,8,11/1/2015,Sunday,13:00,TEN,HOU,6,20,14,NRG Stadium,Home,closed,fieldturf,2015110103
2015_08_NYG_NO,2015,REG,8,11/1/2015,Sunday,13:00,NYG,NO,49,52,3,Mercedes-Benz Superdome,Home,dome,sportturf,2015110106
2015_08_CIN_PIT,2015,REG,8,11/1/2015,Sunday,13:00,CIN,PIT,16,10,-6,Heinz Field,Home,outdoors,grass,2015110102
2015_08_SF_STL,2015,REG,8,11/1/2015,Sunday,13:00,SF,STL,6,27,21,Edward Jones Dome,Home,dome,astroplay,2015110107
2015_08_NYJ_OAK,2015,REG,8,11/1/2015,Sunday,16:05,NYJ,OAK,20,34,14,O.co Coliseum,Home,outdoors,grass,2015110109
2015_08_SEA_DAL,2015,REG,8,11/1/2015,Sunday,16:25,SEA,DAL,13,12,-1,AT&T Stadium,Home,closed,matrixturf,2015110110
2015_08_GB_DEN,2015,REG,8,11/1/2015,Sunday,20:30,GB,DEN,10,29,19,Sports Authority Field at Mile High,Home,outdoors,grass,2015110111
2015_08_IND_CAR,2015,REG,8,11/2/2015,Monday,20:30,IND,CAR,26,29,3,Bank of America Stadium,Home,outdoors,grass,2015110200
2015_09_CLE_CIN,2015,REG,9,11/5/2015,Thursday,20:25,CLE,CIN,10,31,21,Paul Brown Stadium,Home,outdoors,fieldturf,2015110500
2015_09_MIA_BUF,2015,REG,9,11/8/2015,Sunday,13:00,MIA,BUF,17,33,16,Ralph Wilson Stadium,Home,outdoors,a_turf,2015110804
2015_09_GB_CAR,2015,REG,9,11/8/2015,Sunday,13:00,GB,CAR,29,37,8,Bank of America Stadium,Home,outdoors,grass,2015110801
2015_09_STL_MIN,2015,REG,9,11/8/2015,Sunday,13:00,STL,MIN,18,21,3,TCF Bank Stadium,Home,outdoors,fieldturf,2015110800
2015_09_WAS_NE,2015,REG,9,11/8/2015,Sunday,13:00,WAS,NE,10,27,17,Gillette Stadium,Home,outdoors,fieldturf,2015110802
2015_09_TEN_NO,2015,REG,9,11/8/2015,Sunday,13:00,TEN,NO,34,28,-6,Mercedes-Benz Superdome,Home,dome,sportturf,2015110803
2015_09_JAX_NYJ,2015,REG,9,11/8/2015,Sunday,13:00,JAX,NYJ,23,28,5,MetLife Stadium,Home,outdoors,fieldturf,2015110805
2015_09_OAK_PIT,2015,REG,9,11/8/2015,Sunday,13:00,OAK,PIT,35,38,3,Heinz Field,Home,outdoors,grass,2015110806
2015_09_ATL_SF,2015,REG,9,11/8/2015,Sunday,16:05,ATL,SF,16,17,1,Levi's Stadium,Home,outdoors,grass,2015110808
2015_09_NYG_TB,2015,REG,9,11/8/2015,Sunday,16:05,NYG,TB,32,18,-14,Raymond James Stadium,Home,outdoors,grass,2015110807
2015_09_DEN_IND,2015,REG,9,11/8/2015,Sunday,16:25,DEN,IND,24,27,3,Lucas Oil Stadium,Home,open,fieldturf,2015110809
2015_09_PHI_DAL,2015,REG,9,11/8/2015,Sunday,20:30,PHI,DAL,33,27,-6,AT&T Stadium,Home,closed,matrixturf,2015110810
2015_09_CHI_SD,2015,REG,9,11/9/2015,Monday,20:30,CHI,SD,22,19,-3,Qualcomm Stadium,Home,outdoors,grass,2015110900
2015_10_BUF_NYJ,2015,REG,10,11/12/2015,Thursday,20:25,BUF,NYJ,22,17,-5,MetLife Stadium,Home,outdoors,fieldturf,2015111200
2015_10_JAX_BAL,2015,REG,10,11/15/2015,Sunday,13:00,JAX,BAL,22,20,-2,M&T Bank Stadium,Home,outdoors,sportturf,2015111506
2015_10_DET_GB,2015,REG,10,11/15/2015,Sunday,13:00,DET,GB,18,16,-2,Lambeau Field,Home,outdoors,grass,2015111501
2015_10_MIA_PHI,2015,REG,10,11/15/2015,Sunday,13:00,MIA,PHI,20,19,-1,Lincoln Financial Field,Home,outdoors,grass,2015111505
2015_10_CLE_PIT,2015,REG,10,11/15/2015,Sunday,13:00,CLE,PIT,9,30,21,Heinz Field,Home,outdoors,grass,2015111507
2015_10_CHI_STL,2015,REG,10,11/15/2015,Sunday,13:00,CHI,STL,37,13,-24,Edward Jones Dome,Home,dome,astroplay,2015111504
2015_10_DAL_TB,2015,REG,10,11/15/2015,Sunday,13:00,DAL,TB,6,10,4,Raymond James Stadium,Home,outdoors,grass,2015111502
2015_10_CAR_TEN,2015,REG,10,11/15/2015,Sunday,13:00,CAR,TEN,27,10,-17,Nissan Stadium,Home,outdoors,grass,2015111503
2015_10_NO_WAS,2015,REG,10,11/15/2015,Sunday,13:00,NO,WAS,14,47,33,FedExField,Home,outdoors,grass,2015111500
2015_10_MIN_OAK,2015,REG,10,11/15/2015,Sunday,16:05,MIN,OAK,30,14,-16,O.co Coliseum,Home,outdoors,grass,2015111508
2015_10_KC_DEN,2015,REG,10,11/15/2015,Sunday,16:25,KC,DEN,29,13,-16,Sports Authority Field at Mile High,Home,outdoors,grass,2015111510
2015_10_NE_NYG,2015,REG,10,11/15/2015,Sunday,16:25,NE,NYG,27,26,-1,MetLife Stadium,Home,outdoors,fieldturf,2015111509
2015_10_ARI_SEA,2015,REG,10,11/15/2015,Sunday,20:30,ARI,SEA,39,32,-7,CenturyLink Field,Home,outdoors,fieldturf,2015111511
2015_10_HOU_CIN,2015,REG,10,11/16/2015,Monday,20:30,HOU,CIN,10,6,-4,Paul Brown Stadium,Home,outdoors,fieldturf,2015111600
2015_11_TEN_JAX,2015,REG,11,11/19/2015,Thursday,20:25,TEN,JAX,13,19,6,EverBank Field,Home,outdoors,grass,2015111900
2015_11_IND_ATL,2015,REG,11,11/22/2015,Sunday,13:00,IND,ATL,24,21,-3,Georgia Dome,Home,dome,fieldturf,2015112202
2015_11_STL_BAL,2015,REG,11,11/22/2015,Sunday,13:00,STL,BAL,13,16,3,M&T Bank Stadium,Home,outdoors,sportturf,2015112208
2015_11_WAS_CAR,2015,REG,11,11/22/2015,Sunday,13:00,WAS,CAR,16,44,28,Bank of America Stadium,Home,outdoors,grass,2015112206
2015_11_DEN_CHI,2015,REG,11,11/22/2015,Sunday,13:00,DEN,CHI,17,15,-2,Soldier Field,Home,outdoors,grass,2015112200
2015_11_OAK_DET,2015,REG,11,11/22/2015,Sunday,13:00,OAK,DET,13,18,5,Ford Field,Home,dome,fieldturf,2015112201
2015_11_NYJ_HOU,2015,REG,11,11/22/2015,Sunday,13:00,NYJ,HOU,17,24,7,NRG Stadium,Home,closed,fieldturf,2015112203
2015_11_DAL_MIA,2015,REG,11,11/22/2015,Sunday,13:00,DAL,MIA,24,14,-10,Sun Life Stadium,Home,outdoors,grass,2015112207
2015_11_TB_PHI,2015,REG,11,11/22/2015,Sunday,13:00,TB,PHI,45,17,-28,Lincoln Financial Field,Home,outdoors,grass,2015112204
2015_11_KC_SD,2015,REG,11,11/22/2015,Sunday,16:05,KC,SD,33,3,-30,Qualcomm Stadium,Home,outdoors,grass,2015112211
2015_11_GB_MIN,2015,REG,11,11/22/2015,Sunday,16:25,GB,MIN,30,13,-17,TCF Bank Stadium,Home,outdoors,fieldturf,2015112205
2015_11_SF_SEA,2015,REG,11,11/22/2015,Sunday,16:25,SF,SEA,13,29,16,CenturyLink Field,Home,outdoors,fieldturf,2015112210
2015_11_CIN_ARI,2015,REG,11,11/22/2015,Sunday,20:30,CIN,ARI,31,34,3,University of Phoenix Stadium,Home,closed,grass,2015112209
2015_11_BUF_NE,2015,REG,11,11/23/2015,Monday,20:30,BUF,NE,13,20,7,Gillette Stadium,Home,outdoors,fieldturf,2015112300
2015_12_PHI_DET,2015,REG,12,11/26/2015,Thursday,12:30,PHI,DET,14,45,31,Ford Field,Home,dome,fieldturf,2015112600
2015_12_CAR_DAL,2015,REG,12,11/26/2015,Thursday,16:30,CAR,DAL,33,14,-19,AT&T Stadium,Home,closed,matrixturf,2015112601
2015_12_CHI_GB,2015,REG,12,11/26/2015,Thursday,20:30,CHI,GB,17,13,-4,Lambeau Field,Home,outdoors,grass,2015112602
2015_12_MIN_ATL,2015,REG,12,11/29/2015,Sunday,13:00,MIN,ATL,20,10,-10,Georgia Dome,Home,dome,fieldturf,2015112901
2015_12_STL_CIN,2015,REG,12,11/29/2015,Sunday,13:00,STL,CIN,7,31,24,Paul Brown Stadium,Home,outdoors,fieldturf,2015112902
2015_12_NO_HOU,2015,REG,12,11/29/2015,Sunday,13:00,NO,HOU,6,24,18,NRG Stadium,Home,closed,fieldturf,2015112903
2015_12_TB_IND,2015,REG,12,11/29/2015,Sunday,13:00,TB,IND,12,25,13,Lucas Oil Stadium,Home,closed,fieldturf,2015112904
2015_12_SD_JAX,2015,REG,12,11/29/2015,Sunday,13:00,SD,JAX,31,25,-6,EverBank Field,Home,outdoors,grass,2015112906
2015_12_BUF_KC,2015,REG,12,11/29/2015,Sunday,13:00,BUF,KC,22,30,8,Arrowhead Stadium,Home,outdoors,grass,2015112908
2015_12_MIA_NYJ,2015,REG,12,11/29/2015,Sunday,13:00,MIA,NYJ,20,38,18,MetLife Stadium,Home,outdoors,fieldturf,2015112905
2015_12_OAK_TEN,2015,REG,12,11/29/2015,Sunday,13:00,OAK,TEN,24,21,-3,Nissan Stadium,Home,outdoors,grass,2015112907
2015_12_NYG_WAS,2015,REG,12,11/29/2015,Sunday,13:00,NYG,WAS,14,20,6,FedExField,Home,outdoors,grass,2015112900
2015_12_ARI_SF,2015,REG,12,11/29/2015,Sunday,16:05,ARI,SF,19,13,-6,Levi's Stadium,Home,outdoors,grass,2015112909
2015_12_PIT_SEA,2015,REG,12,11/29/2015,Sunday,16:25,PIT,SEA,30,39,9,CenturyLink Field,Home,outdoors,fieldturf,2015112910
2015_12_NE_DEN,2015,REG,12,11/29/2015,Sunday,20:30,NE,DEN,24,30,6,Sports Authority Field at Mile High,Home,outdoors,grass,2015112911
2015_12_BAL_CLE,2015,REG,12,11/30/2015,Monday,20:30,BAL,CLE,33,27,-6,FirstEnergy Stadium,Home,outdoors,grass,2015113000
2015_13_GB_DET,2015,REG,13,12/3/2015,Thursday,20:25,GB,DET,27,23,-4,Ford Field,Home,dome,fieldturf,2015120300
2015_13_HOU_BUF,2015,REG,13,12/6/2015,Sunday,13:00,HOU,BUF,21,30,9,Ralph Wilson Stadium,Home,outdoors,a_turf,2015120601
2015_13_SF_CHI,2015,REG,13,12/6/2015,Sunday,13:00,SF,CHI,26,20,-6,Soldier Field,Home,outdoors,grass,2015120605
2015_13_CIN_CLE,2015,REG,13,12/6/2015,Sunday,13:00,CIN,CLE,37,3,-34,FirstEnergy Stadium,Home,outdoors,grass,2015120603
2015_13_BAL_MIA,2015,REG,13,12/6/2015,Sunday,13:00,BAL,MIA,13,15,2,Sun Life Stadium,Home,outdoors,grass,2015120602
